Ceremony	Year	Class	CanonicalCategory	Category	Film	FilmId	Name	Nominees	NomineeIds	Winner	Detail	Note	Citation
42	1969	Production	ART DIRECTION	ART DIRECTION	Anne of the Thousand Days	tt0064030	Art Direction: Maurice Carter						
42	1969	Production	ART DIRECTION	ART DIRECTION	Gaily, Gaily	tt0064363							
42	1969	Production	ART DIRECTION	ART DIRECTION	Hello, Dolly!	tt0064418							
42	1969	Production	ART DIRECTION	ART DIRECTION	Sweet Charity	tt0065054	Art Direction: Alexander Golitzen						
42	1969	Production	ART DIRECTION	ART DIRECTION	They Shoot Horses, Don't They?	tt0065088							
42	1969	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Anne of the Thousand Days	tt0064030	Arthur Ibbetson	Arthur Ibbetson	nm0406471				
42	1969	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Bob & Carol & Ted & Alice	tt0064100	Charles B. Lang	Charles B. Lang	nm0485702				
42	1969	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Butch Cassidy and the Sundance Kid	tt0064115	Conrad Hall	Conrad Hall	nm0005734	True			
42	1969	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Hello, Dolly!	tt0064418							
42	1969	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Marooned	tt0064639	Daniel Fapp	Daniel Fapp	nm0005701				
42	1969	Production	COSTUME DESIGN	COSTUME DESIGN	Anne of the Thousand Days	tt0064030	Margaret Furse	Margaret Furse	nm0299094	True			
42	1969	Production	COSTUME DESIGN	COSTUME DESIGN	Gaily, Gaily	tt0064363							
42	1969	Production	COSTUME DESIGN	COSTUME DESIGN	Hello, Dolly!	tt0064418							
42	1969	Production	COSTUME DESIGN	COSTUME DESIGN	Sweet Charity	tt0065054	Edith Head	Edith Head	nm0372128				
42	1969	Production	COSTUME DESIGN	COSTUME DESIGN	They Shoot Horses, Don't They?	tt0065088							
42	1969	Directing	DIRECTING	DIRECTING	Alice's Restaurant	tt0064002	Arthur Penn	Arthur Penn	nm0671957				
42	1969	Directing	DIRECTING	DIRECTING	Butch Cassidy and the Sundance Kid	tt0064115	George Roy Hill	George Roy Hill	nm0001351				
42	1969	Directing	DIRECTING	DIRECTING	Midnight Cowboy	tt0064665	John Schlesinger	John Schlesinger	nm0772259	True			
42	1969	Directing	DIRECTING	DIRECTING	They Shoot Horses, Don't They?	tt0065088							
42	1969	Directing	DIRECTING	DIRECTING	Z	tt0065234	Costa-Gavras	Costa-Gavras	nm0002020				
42	1969	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	Arthur Rubinstein - The Love of Life	tt0064043	Bernard Chevry						
42	1969	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	Before the Mountain Was Moved	tt0064076	Robert K. Sharpe						
42	1969	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	In the Year of the Pig	tt0064482	Emile de Antonio						
42	1969	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	The Olympics in Mexico	tt0064756	Comite Organizador de los Juegos de la XIX Olimpiada	Comite Organizador de los Juegos de la XIX Olimpiada	?				
42	1969	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	The Wolf Men	tt0065220	Irwin Rosten						
42	1969	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	Czechoslovakia 1968	tt0064200	Denis Sanders and Robert M. Fresco						
42	1969	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	An Impression of John Steinbeck: Writer	tt0064477	Donald Wrye						
42	1969	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	Jenny Is a Good Thing	tt0064511	Joan Horvath						
42	1969	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	Leo Beuerman	tt0064581	Arthur H. Wolf and Russell A. Mosser						
42	1969	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	The Magic Machines	tt0064623	Joan Keller Stern						
42	1969	Production	FILM EDITING	FILM EDITING	Hello, Dolly!	tt0064418							
42	1969	Production	FILM EDITING	FILM EDITING	Midnight Cowboy	tt0064665	Hugh A. Robertson	Hugh A. Robertson	nm0731867				
42	1969	Production	FILM EDITING	FILM EDITING	The Secret of Santa Vittoria	tt0064952	William Lyon						
42	1969	Production	FILM EDITING	FILM EDITING	They Shoot Horses, Don't They?	tt0065088							
42	1969	Production	FILM EDITING	FILM EDITING	Z	tt0065234	Françoise Bonnot	Françoise Bonnot	nm0095089	True			
42	1969	Title	INTERNATIONAL FEATURE FILM	FOREIGN LANGUAGE FILM	Ådalen '31	tt0065261	Sweden						
42	1969	Title	INTERNATIONAL FEATURE FILM	FOREIGN LANGUAGE FILM	The Battle of Neretva	tt0064091	Yugoslavia						
42	1969	Title	INTERNATIONAL FEATURE FILM	FOREIGN LANGUAGE FILM	The Brothers Karamazov	tt0062757	Union of Soviet Socialist Republics						
42	1969	Title	INTERNATIONAL FEATURE FILM	FOREIGN LANGUAGE FILM	My Night at Maud's	tt0064612	France					NOTE: Film received its 1969 nomination under the title My Night with Maud. It had no US distributor at the time.	
42	1969	Title	INTERNATIONAL FEATURE FILM	FOREIGN LANGUAGE FILM	Z	tt0065234	Algeria			True			
42	1969	Music	MUSIC (Original Score)	MUSIC (Original Score--for a motion picture [not a musical])	Anne of the Thousand Days	tt0064030	Georges Delerue	Georges Delerue	nm0000016				
42	1969	Music	MUSIC (Original Score)	MUSIC (Original Score--for a motion picture [not a musical])	Butch Cassidy and the Sundance Kid	tt0064115	Burt Bacharach	Burt Bacharach	nm0000820	True			
42	1969	Music	MUSIC (Original Score)	MUSIC (Original Score--for a motion picture [not a musical])	The Reivers	tt0064886	John Williams	John Williams	nm0002354				
42	1969	Music	MUSIC (Original Score)	MUSIC (Original Score--for a motion picture [not a musical])	The Secret of Santa Vittoria	tt0064952	Ernest Gold	Ernest Gold	nm0006104				
42	1969	Music	MUSIC (Original Score)	MUSIC (Original Score--for a motion picture [not a musical])	The Wild Bunch	tt0065214	Jerry Fielding	Jerry Fielding	nm0006076				
42	1969	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Score of a Musical Picture--original or adaptation)	Goodbye, Mr. Chips	tt0064384							
42	1969	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Score of a Musical Picture--original or adaptation)	Hello, Dolly!	tt0064418							
42	1969	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Score of a Musical Picture--original or adaptation)	Paint Your Wagon	tt0064782	Adaptation score by Nelson Riddle	Nelson Riddle	nm0725765				
42	1969	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Score of a Musical Picture--original or adaptation)	Sweet Charity	tt0065054	Adaptation score by Cy Coleman	Cy Coleman	nm0170990				
42	1969	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Score of a Musical Picture--original or adaptation)	They Shoot Horses, Don't They?	tt0065088							
42	1969	Music	MUSIC (Original Song)	MUSIC (Song--Original for the Picture)	The Sterile Cuckoo	tt0065037	Music by Fred Karlin; Lyrics by Dory Previn	Fred Karlin|Dory Previn	nm0006150|nm0696659		Come Saturday Morning		
42	1969	Music	MUSIC (Original Song)	MUSIC (Song--Original for the Picture)	The Prime of Miss Jean Brodie	tt0064840	Music and Lyrics by Rod McKuen	Rod McKuen	nm0572106		Jean		
42	1969	Music	MUSIC (Original Song)	MUSIC (Song--Original for the Picture)	Butch Cassidy and the Sundance Kid	tt0064115	Music by Burt Bacharach; Lyrics by Hal David	Burt Bacharach|Hal David	nm0000820|nm0202910	True	Raindrops Keep Fallin' On My Head		
42	1969	Music	MUSIC (Original Song)	MUSIC (Song--Original for the Picture)	True Grit	tt0065126	Music by Elmer Bernstein; Lyrics by Don Black	Elmer Bernstein|Don Black	nm0000930|nm0085246		True Grit		
42	1969	Music	MUSIC (Original Song)	MUSIC (Song--Original for the Picture)	The Happy Ending	tt0064405	Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman	Michel Legrand|Alan Bergman|Marilyn Bergman	nm0006166|nm0074732|nm0004750		What Are You Doing The Rest Of Your Life?		
42	1969	Title	BEST PICTURE	BEST PICTURE	Anne of the Thousand Days	tt0064030	Hal B. Wallis						
42	1969	Title	BEST PICTURE	BEST PICTURE	Butch Cassidy and the Sundance Kid	tt0064115	John Foreman						
42	1969	Title	BEST PICTURE	BEST PICTURE	Hello, Dolly!	tt0064418							
42	1969	Title	BEST PICTURE	BEST PICTURE	Midnight Cowboy	tt0064665	Jerome Hellman						
42	1969	Title	BEST PICTURE	BEST PICTURE	Z	tt0065234	Jacques Perrin and Hamed Rachedi						
42	1969	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	It's Tough to Be a Bird	tt0064504	Ward Kimball						
42	1969	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	Of Men and Demons	tt0064752	John Hubley and Faith Hubley						
42	1969	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	Walking	tt0064284	Ryan Larkin						
42	1969	Title	SHORT FILM (Live Action)	SHORT SUBJECT (Live Action)	Blake	tt0064094	Doug Jackson						
42	1969	Title	SHORT FILM (Live Action)	SHORT SUBJECT (Live Action)	The Magic Machines	tt0064623	Joan Keller Stern						
42	1969	Title	SHORT FILM (Live Action)	SHORT SUBJECT (Live Action)	People Soup	tt0064799	Marc Merson						
42	1969	Production	SOUND MIXING	SOUND	Anne of the Thousand Days	tt0064030	John Aldred	John Aldred	nm0017640				
42	1969	Production	SOUND MIXING	SOUND	Butch Cassidy and the Sundance Kid	tt0064115	William Edmondson						
42	1969	Production	SOUND MIXING	SOUND	Gaily, Gaily	tt0064363							
42	1969	Production	SOUND MIXING	SOUND	Hello, Dolly!	tt0064418							
42	1969	Production	SOUND MIXING	SOUND	Marooned	tt0064639	Les Fresholtz						
42	1969	Production	VISUAL EFFECTS	SPECIAL VISUAL EFFECTS	Krakatoa, East of Java	tt0064555							
42	1969	Production	VISUAL EFFECTS	SPECIAL VISUAL EFFECTS	Marooned	tt0064639	Robbie Robertson	Robbie Robertson	nm0733045	True			
42	1969	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay--based on material from another medium)	Anne of the Thousand Days	tt0064030	Screenplay by John Hale						
42	1969	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay--based on material from another medium)	Goodbye, Mr. Chips	tt0064384							
42	1969	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay--based on material from another medium)	Midnight Cowboy	tt0064665	Waldo Salt	Waldo Salt	nm0759029	True			
42	1969	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay--based on material from another medium)	They Shoot Horses, Don't They?	tt0065088							
42	1969	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay--based on material from another medium)	Z	tt0065234	Jorge Semprun						
42	1969	Writing	WRITING (Original Screenplay)	WRITING (Story and Screenplay--based on material not previously published or produced)	Bob & Carol & Ted & Alice	tt0064100	Paul Mazursky						
42	1969	Writing	WRITING (Original Screenplay)	WRITING (Story and Screenplay--based on material not previously published or produced)	Butch Cassidy and the Sundance Kid	tt0064115	William Goldman	William Goldman	nm0001279	True			
42	1969	Writing	WRITING (Original Screenplay)	WRITING (Story and Screenplay--based on material not previously published or produced)	The Damned	tt0064118	Story by Nicola Badalucco; Screenplay by Nicola Badalucco						
42	1969	Writing	WRITING (Original Screenplay)	WRITING (Story and Screenplay--based on material not previously published or produced)	Easy Rider	tt0064276	Peter Fonda						
42	1969	Writing	WRITING (Original Screenplay)	WRITING (Story and Screenplay--based on material not previously published or produced)	The Wild Bunch	tt0065214	Story by Walon Green						
42	1969	Special	JEAN HERSHOLT HUMANITARIAN AWARD	JEAN HERSHOLT HUMANITARIAN AWARD			George Jessel	George Jessel	nm0422181	True			
42	1969	Special	HONORARY AWARD	HONORARY AWARD				Cary Grant	nm0000026	True			To Cary Grant for his unique mastery of the art of screen acting with the respect and affection of his colleagues.
42	1969	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class II)	SCIENTIFIC OR TECHNICAL AWARD (Class II)				Hazeltine Corporation		True	Laboratory		To HAZELTINE CORPORATION for the design and development of the Hazeltine Color Film Analyzer.
42	1969	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class II)	SCIENTIFIC OR TECHNICAL AWARD (Class II)				Fouad Said	nm0756431	True	Stage Operations		To FOUAD SAID for the design and introduction of the Cinemobile series of equipment trucks for location motion picture production.
42	1969	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class II)	SCIENTIFIC OR TECHNICAL AWARD (Class II)				Juan De La Cierva|Dynasciences Corporation		True	Photography		To JUAN DE LA CIERVA and DYNASCIENCES CORPORATION for the design and development of the Dynalens optical image motion compensator.
42	1969	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				OTTO POPELKA		True	Sound		To OTTO POPELKA of Magna-Tech Electronics Company
42	1969	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				FENTON HAMILTON	nm0357844	True	Lighting		To FENTON HAMILTON of Metro-Goldwyn-Mayer Studios for the concept and engineering of a mobile battery power unit for location lighting.
42	1969	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				Panavision Incorporated		True	Camera		To PANAVISION
42	1969	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				ROBERT M. FLYNN|RUSSELL HESSEY		True	Stage Operations		To ROBERT M. FLYNN and RUSSELL HESSEY of Universal City Studios
43	1970	Acting	ACTOR IN A LEADING ROLE	ACTOR	I Never Sang for My Father	tt0065872	Melvyn Douglas	Melvyn Douglas	nm0002048		Tom Garrison		
43	1970	Acting	ACTOR IN A LEADING ROLE	ACTOR	The Great White Hope	tt0065797	James Earl Jones	James Earl Jones	nm0000469		Jack Jefferson		
43	1970	Acting	ACTOR IN A LEADING ROLE	ACTOR	Five Easy Pieces	tt0065724	Jack Nicholson	Jack Nicholson	nm0000197		Robert Eroica Dupea		
43	1970	Acting	ACTOR IN A LEADING ROLE	ACTOR	Love Story	tt0066011	Ryan O'Neal	Ryan O'Neal	nm0641939		Oliver Barrett IV		
43	1970	Acting	ACTOR IN A LEADING ROLE	ACTOR	Patton	tt0066206	George C. Scott	George C. Scott	nm0001715	True	General George S. Patton		
43	1970	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	Lovers and Other Strangers	tt0066016	Richard Castellano	Richard Castellano	nm0144710		Frank Vecchio		
43	1970	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	Little Big Man	tt0065988	Chief Dan George	Chief Dan George	nm0313381		Old Lodge Skins		
43	1970	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	I Never Sang for My Father	tt0065872	Gene Hackman	Gene Hackman	nm0000432		Gene Garrison		
43	1970	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	Love Story	tt0066011	John Marley	John Marley	nm0549134		Phil Cavilleri		
43	1970	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	Ryan's Daughter	tt0066319	John Mills	John Mills	nm0590055	True	Michael		
43	1970	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	The Great White Hope	tt0065797	Jane Alexander	Jane Alexander	nm0000737		Eleanor Bachman		
43	1970	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	Women in Love	tt0066579	Glenda Jackson	Glenda Jackson	nm0413559	True	Gudrun Brangwen		
43	1970	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	Love Story	tt0066011	Ali MacGraw	Ali MacGraw	nm0532298		Jenny Cavilleri		
43	1970	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	Ryan's Daughter	tt0066319	Sarah Miles	Sarah Miles	nm0587234		Rosy Ryan		
43	1970	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	Diary of a Mad Housewife	tt0065636	Carrie Snodgress	Carrie Snodgress	nm0811202		Tina Balser		
43	1970	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	Five Easy Pieces	tt0065724	Karen Black	Karen Black	nm0000947		Rayette Dipesto		
43	1970	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	The Landlord	tt0065963	Lee Grant	Lee Grant	nm0335519		Mrs. Enders		
43	1970	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	Airport	tt0065377	Helen Hayes	Helen Hayes	nm0371040	True	Ada Quonsett		
43	1970	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	M*A*S*H	tt0066026	Sally Kellerman	Sally Kellerman	nm0001419		Major Margaret 'Hot Lips' Houlihan		
43	1970	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	Airport	tt0065377	Maureen Stapleton	Maureen Stapleton	nm0822972		Inez Guerrero		
43	1970	Production	ART DIRECTION	ART DIRECTION	Airport	tt0065377	Art Direction: Alexander Golitzen						
43	1970	Production	ART DIRECTION	ART DIRECTION	The Molly Maguires	tt0066090	Art Direction: Tambi Larsen; Set Decoration: Darrell Silvera	Tambi Larsen|Darrell Silvera	nm0488910|nm0798822				
43	1970	Production	ART DIRECTION	ART DIRECTION	Patton	tt0066206	Art Direction: Urie McCleary						
43	1970	Production	ART DIRECTION	ART DIRECTION	Scrooge	tt0066344	Art Direction: Terry Marsh						
43	1970	Production	ART DIRECTION	ART DIRECTION	Tora! Tora! Tora!	tt0066473	Art Direction: Jack Martin Smith						
43	1970	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Airport	tt0065377	Ernest Laszlo	Ernest Laszlo	nm0005768				
43	1970	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Patton	tt0066206	Fred Koenekamp	Fred Koenekamp	nm0005758				
43	1970	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Ryan's Daughter	tt0066319	Freddie Young	Freddie Young	nm0002875	True			
43	1970	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Tora! Tora! Tora!	tt0066473	Charles F. Wheeler						
43	1970	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Women in Love	tt0066579	Billy Williams	Billy Williams	nm0930119				
43	1970	Production	COSTUME DESIGN	COSTUME DESIGN	Airport	tt0065377	Edith Head	Edith Head	nm0372128				
43	1970	Production	COSTUME DESIGN	COSTUME DESIGN	Cromwell	tt0065593	Nino Novarese	Nino Novarese	nm0636973	True			
43	1970	Production	COSTUME DESIGN	COSTUME DESIGN	Darling Lili	tt0065611	Donald Brooks						
43	1970	Production	COSTUME DESIGN	COSTUME DESIGN	The Hawaiians	tt0065820	Bill Thomas	Bill Thomas	nm0858528				
43	1970	Production	COSTUME DESIGN	COSTUME DESIGN	Scrooge	tt0066344	Margaret Furse	Margaret Furse	nm0299094				
43	1970	Directing	DIRECTING	DIRECTING	Fellini Satyricon	tt0064940	Federico Fellini	Federico Fellini	nm0000019				
43	1970	Directing	DIRECTING	DIRECTING	Love Story	tt0066011	Arthur Hiller	Arthur Hiller	nm0002137				
43	1970	Directing	DIRECTING	DIRECTING	M*A*S*H	tt0066026	Robert Altman	Robert Altman	nm0000265				
43	1970	Directing	DIRECTING	DIRECTING	Patton	tt0066206	Franklin J. Schaffner	Franklin J. Schaffner	nm0769874	True			
43	1970	Directing	DIRECTING	DIRECTING	Women in Love	tt0066579	Ken Russell	Ken Russell	nm0001692				
43	1970	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	Chariots of the Gods	tt0065702	Dr. Harald Reinl						
43	1970	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	Jack Johnson	tt0065906	Jim Jacobs						
43	1970	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	King: A Filmed Record...Montgomery to Memphis	tt0065944	Ely Landau						
43	1970	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	Say Goodbye	tt0066336	David H. Vowell						
43	1970	Title	DOCUMENTARY (Feature)	DOCUMENTARY (Feature)	Woodstock	tt0066580	Bob Maurice						
43	1970	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	The Gifts	tt0065779	Robert McBride						
43	1970	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	Interviews with My Lai Veterans	tt0065894	Joseph Strick						
43	1970	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	A Long Way from Nowhere	tt0065998	Bob Aller						
43	1970	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	Oisin	tt0066178	Vivien Carey and Patrick Carey						
43	1970	Title	DOCUMENTARY (Short Subject)	DOCUMENTARY (Short Subject)	Time Is Running Out	tt0066458	Horst Dallmayr and Robert Menegoz						
43	1970	Production	FILM EDITING	FILM EDITING	Airport	tt0065377	Stuart Gilmore	Stuart Gilmore	nm0319574				
43	1970	Production	FILM EDITING	FILM EDITING	M*A*S*H	tt0066026	Danford B. Greene	Danford B. Greene	nm0338714				
43	1970	Production	FILM EDITING	FILM EDITING	Patton	tt0066206	Hugh S. Fowler	Hugh S. Fowler	nm0288719	True			
43	1970	Production	FILM EDITING	FILM EDITING	Tora! Tora! Tora!	tt0066473	James E. Newcom						
43	1970	Production	FILM EDITING	FILM EDITING	Woodstock	tt0066580	Thelma Schoonmaker	Thelma Schoonmaker	nm0774817				
43	1970	Title	INTERNATIONAL FEATURE FILM	FOREIGN LANGUAGE FILM	First Love	tt0065703	Switzerland						
